episode,step,sim_time,agent_id,policy_head,chosen_action,active_mask,n_valid,max_logit,min_logit,logit_gap_top2,entropy,max_prob,logit_a0,logit_a1,logit_a2
4,186,99.000000,agent_2,actor_logits,1,1,2,0.476848,-0.475196,0.952044,0.591506,0.721526,-0.475196,0.476848,
4,187,99.500000,agent_0,actor_logits,0,1,2,0.164009,-0.162210,0.326218,0.680020,0.580839,0.164009,-0.162210,
5,0,0.000000,agent_0,actor_logits,0,1,1,0.025058,0.025058,nan,0.000000,1.000000,0.025058,,
5,0,0.000000,agent_1,actor_logits,0,1,2,0.125754,-0.124510,0.250264,0.685379,0.562241,0.125754,-0.124510,
5,0,0.000000,agent_2,actor_logits,0,1,2,0.102069,-0.100813,0.202882,0.688028,0.550547,0.102069,-0.100813,
5,0,0.000000,agent_3,actor_logits,0,1,1,0.070344,0.070344,nan,0.000000,1.000000,0.070344,,
5,1,0.500000,agent_2,actor_logits,1,1,2,0.195111,-0.193516,0.388627,0.674619,0.595952,-0.193516,0.195111,
5,1,0.500000,agent_3,actor_logits,0,1,2,0.070344,-0.068712,0.139056,0.690736,0.534708,0.070344,-0.068712,
5,2,1.000000,agent_1,actor_logits,1,1,2,0.442877,-0.441363,0.884240,0.604198,0.707700,-0.441363,0.442877,
5,2,1.000000,agent_2,actor_logits,1,1,2,0.132444,-0.130934,0.263378,0.684551,0.565467,-0.130934,0.132444,
5,3,1.500000,agent_0,actor_logits,0,1,2,0.199603,-0.197745,0.397348,0.673794,0.598050,0.199603,-0.197745,
5,4,2.000000,agent_1,actor_logits,1,1,2,0.291392,-0.290088,0.581480,0.652604,0.641408,-0.290088,0.291392,
5,4,2.000000,agent_3,actor_logits,0,1,2,0.070344,-0.068712,0.139056,0.690736,0.534708,0.070344,-0.068712,
5,5,3.000000,agent_0,actor_logits,0,1,1,0.260299,0.260299,nan,0.000000,1.000000,0.260299,,
5,5,3.000000,agent_1,actor_logits,1,1,2,0.094261,-0.092952,0.187213,0.688785,0.546667,-0.092952,0.094261,
5,5,3.000000,agent_2,actor_logits,1,1,2,0.392223,-0.390719,0.782942,0.622018,0.686314,-0.390719,0.392223,
5,6,4.000000,agent_3,actor_logits,0,1,2,0.070344,-0.068712,0.139056,0.690736,0.534708,0.070344,-0.068712,
5,7,4.500000,agent_0,actor_logits,1,1,2,0.220143,-0.218866,0.439009,0.669624,0.608023,-0.218866,0.220143,
5,7,4.500000,agent_1,actor_logits,0,1,2,0.090138,-0.088954,0.179092,0.689154,0.544654,0.090138,-0.088954,
5,7,4.500000,agent_2,actor_logits,1,1,2,0.629720,-0.627705,1.257425,0.528696,0.778582,-0.627705,0.629720,
5,7,4.500000,agent_3,actor_logits,0,1,2,0.090138,-0.088954,0.179092,0.689154,0.544654,0.090138,-0.088954,
5,8,5.000000,agent_0,actor_logits,0,1,2,0.027507,-0.025945,0.053452,0.692790,0.513360,0.027507,-0.025945,
5,8,5.000000,agent_2,actor_logits,0,1,1,0.313233,0.313233,nan,0.000000,1.000000,0.313233,,
5,9,5.500000,agent_0,actor_logits,0,1,2,0.136696,-0.135122,0.271818,0.683996,0.567539,0.136696,-0.135122,
5,9,5.500000,agent_2,actor_logits,1,1,2,0.048719,-0.047495,0.096214,0.691991,0.524035,-0.047495,0.048719,
5,10,6.000000,agent_1,actor_logits,1,1,2,0.112789,-0.111415,0.224203,0.686903,0.555817,-0.111415,0.112789,
5,10,6.000000,agent_2,actor_logits,0,1,1,0.329385,0.329385,nan,0.000000,1.000000,0.329385,,
5,10,6.000000,agent_3,actor_logits,0,1,2,0.070344,-0.068712,0.139056,0.690736,0.534708,0.070344,-0.068712,
5,11,6.500000,agent_2,actor_logits,0,1,2,0.020555,-0.019291,0.039845,0.692949,0.509960,0.020555,-0.019291,
5,12,7.000000,agent_0,actor_logits,0,1,1,0.259211,0.259211,nan,0.000000,1.000000,0.259211,,
5,12,7.000000,agent_3,actor_logits,0,1,2,0.070344,-0.068712,0.139056,0.690736,0.534708,0.070344,-0.068712,
5,13,7.500000,agent_1,actor_logits,1,1,2,0.116384,-0.115102,0.231486,0.686494,0.557614,-0.115102,0.116384,
5,14,8.000000,agent_1,actor_logits,0,1,2,0.036673,-0.035388,0.072061,0.692499,0.518007,0.036673,-0.035388,
5,14,8.000000,agent_2,actor_logits,1,1,2,0.251118,-0.249776,0.500894,0.662742,0.622670,-0.249776,0.251118,
5,14,8.000000,agent_3,actor_logits,0,1,2,0.181467,-0.179895,0.361362,0.677087,0.589370,0.181467,-0.179895,
5,15,8.500000,agent_0,actor_logits,1,1,2,0.041647,-0.040450,0.082097,0.692305,0.520513,-0.040450,0.041647,
5,15,8.500000,agent_1,actor_logits,0,1,2,0.109315,-0.107937,0.217252,0.687282,0.554100,0.109315,-0.107937,
5,15,8.500000,agent_3,actor_logits,0,1,2,0.312713,-0.310489,0.623202,0.646859,0.650946,0.312713,-0.310489,
5,16,9.000000,agent_0,actor_logits,0,1,2,0.219155,-0.217259,0.436414,0.669895,0.607404,0.219155,-0.217259,
5,17,9.500000,agent_0,actor_logits,0,1,2,0.047202,-0.045933,0.093136,0.692064,0.523267,0.047202,-0.045933,
5,17,9.500000,agent_2,actor_logits,1,1,2,0.506200,-0.504382,1.010583,0.580117,0.733134,-0.504382,0.506200,
5,18,10.000000,agent_1,actor_logits,1,1,2,0.095982,-0.094412,0.190394,0.688636,0.547455,-0.094412,0.095982,
5,18,10.000000,agent_2,actor_logits,0,1,1,0.329155,0.329155,nan,0.000000,1.000000,0.329155,,
5,18,10.000000,agent_3,actor_logits,0,1,1,0.070344,0.070344,nan,0.000000,1.000000,0.070344,,
5,19,10.500000,agent_2,actor_logits,1,1,2,0.055386,-0.054137,0.109523,0.691650,0.527353,-0.054137,0.055386,
5,20,11.000000,agent_0,actor_logits,0,1,1,0.280848,0.280848,nan,0.000000,1.000000,0.280848,,
5,20,11.000000,agent_2,actor_logits,0,1,1,0.404278,0.404278,nan,0.000000,1.000000,0.404278,,
5,21,11.500000,agent_1,actor_logits,1,1,2,0.183617,-0.182248,0.365865,0.676691,0.590459,-0.182248,0.183617,
5,21,11.500000,agent_2,actor_logits,0,1,2,0.020403,-0.019142,0.039545,0.692952,0.509885,0.020403,-0.019142,
5,21,11.500000,agent_3,actor_logits,0,1,2,0.061631,-0.059965,0.121596,0.691302,0.530362,0.061631,-0.059965,
5,22,12.000000,agent_1,actor_logits,0,1,2,0.248551,-0.246588,0.495139,0.663416,0.621316,0.248551,-0.246588,
5,23,12.500000,agent_0,actor_logits,1,1,2,0.210829,-0.209672,0.420502,0.671524,0.603603,-0.209672,0.210829,
5,23,12.500000,agent_1,actor_logits,0,1,2,0.094613,-0.093415,0.188028,0.688747,0.546869,0.094613,-0.093415,
5,24,13.000000,agent_0,actor_logits,1,1,2,0.276103,-0.274909,0.551013,0.656589,0.634371,-0.274909,0.276103,
5,24,13.000000,agent_2,actor_logits,1,1,2,0.288258,-0.287037,0.575296,0.653427,0.639984,-0.287037,0.288258,
5,24,13.000000,agent_3,actor_logits,0,1,1,0.070344,0.070344,nan,0.000000,1.000000,0.070344,,
5,25,14.000000,agent_0,actor_logits,1,1,2,0.239515,-0.238333,0.477849,0.665399,0.617240,-0.238333,0.239515,
5,25,14.000000,agent_1,actor_logits,0,1,2,0.085896,-0.084606,0.170502,0.689526,0.542523,0.085896,-0.084606,
5,26,14.500000,agent_2,actor_logits,1,1,2,0.461878,-0.460076,0.921954,0.597209,0.715440,-0.460076,0.461878,
5,26,14.500000,agent_3,actor_logits,0,1,2,0.070344,-0.068712,0.139056,0.690736,0.534708,0.070344,-0.068712,
5,27,15.000000,agent_0,actor_logits,1,1,2,0.315688,-0.314235,0.629923,0.645903,0.652472,-0.314235,0.315688,
5,27,15.000000,agent_1,actor_logits,1,1,2,0.164780,-0.163496,0.328277,0.679856,0.581340,-0.163496,0.164780,
5,27,15.000000,agent_2,actor_logits,0,1,1,0.339439,0.339439,nan,0.000000,1.000000,0.339439,,
5,28,15.500000,agent_2,actor_logits,1,1,2,0.094435,-0.093193,0.187628,0.688766,0.546770,-0.093193,0.094435,
5,29,16.000000,agent_1,actor_logits,0,1,2,0.008717,-0.007319,0.016036,0.693115,0.504009,0.008717,-0.007319,
5,29,16.000000,agent_2,actor_logits,0,1,1,0.328156,0.328156,nan,0.000000,1.000000,0.328156,,
5,29,16.000000,agent_3,actor_logits,0,1,1,0.070344,0.070344,nan,0.000000,1.000000,0.070344,,
5,30,16.500000,agent_0,actor_logits,1,1,2,0.458649,-0.457174,0.915823,0.598357,0.714190,-0.457174,0.458649,
5,30,16.500000,agent_2,actor_logits,0,1,2,0.050509,-0.049192,0.099701,0.691906,0.524905,0.050509,-0.049192,
5,31,17.000000,agent_0,actor_logits,0,1,2,0.050598,-0.049428,0.100026,0.691898,0.524986,0.050598,-0.049428,
5,31,17.000000,agent_1,actor_logits,0,1,2,0.292018,-0.289784,0.581802,0.652561,0.641482,0.292018,-0.289784,
5,32,17.500000,agent_0,actor_logits,0,1,2,0.003333,-0.002229,0.005562,0.693143,0.501391,0.003333,-0.002229,
5,32,17.500000,agent_3,actor_logits,0,1,2,0.070344,-0.068712,0.139056,0.690736,0.534708,0.070344,-0.068712,
5,33,18.000000,agent_1,actor_logits,0,1,2,0.120816,-0.119552,0.240369,0.685977,0.559804,0.120816,-0.119552,
5,33,18.000000,agent_2,actor_logits,1,1,2,0.476848,-0.475196,0.952044,0.591506,0.721526,-0.475196,0.476848,
5,34,18.500000,agent_1,actor_logits,0,1,2,0.164009,-0.162210,0.326218,0.680020,0.580839,0.164009,-0.162210,
5,35,19.000000,agent_0,actor_logits,1,1,2,0.182603,-0.181357,0.363960,0.676859,0.589999,-0.181357,0.182603,
5,35,19.000000,agent_3,actor_logits,0,1,1,0.070344,0.070344,nan,0.000000,1.000000,0.070344,,
5,36,19.500000,agent_2,actor_logits,1,1,2,0.504173,-0.502345,1.006518,0.580919,0.732338,-0.502345,0.504173,
5,37,20.000000,agent_1,actor_logits,0,1,1,0.304857,0.304857,nan,0.000000,1.000000,0.304857,,
5,37,20.000000,agent_2,actor_logits,0,1,1,0.441804,0.441804,nan,0.000000,1.000000,0.441804,,
5,38,20.500000,agent_0,actor_logits,1,1,2,0.323515,-0.321989,0.645504,0.643655,0.655997,-0.321989,0.323515,
5,38,20.500000,agent_2,actor_logits,0,1,2,0.057498,-0.056124,0.113623,0.691536,0.528375,0.057498,-0.056124,
5,38,20.500000,agent_3,actor_logits,0,1,2,0.080108,-0.078495,0.158604,0.690013,0.539568,0.080108,-0.078495,
5,39,21.000000,agent_0,actor_logits,0,1,2,0.252702,-0.250706,0.503407,0.662446,0.623260,0.252702,-0.250706,
5,40,21.500000,agent_0,actor_logits,0,1,2,0.109361,-0.108132,0.217493,0.687269,0.554160,0.109361,-0.108132,
5,40,21.500000,agent_1,actor_logits,1,1,2,0.244597,-0.243409,0.488006,0.664242,0.619636,-0.243409,0.244597,
5,41,22.000000,agent_1,actor_logits,1,1,2,0.266720,-0.265534,0.532253,0.658951,0.630009,-0.265534,0.266720,
5,41,22.000000,agent_2,actor_logits,1,1,2,0.312488,-0.311222,0.623710,0.646787,0.651062,-0.311222,0.312488,
5,41,22.000000,agent_3,actor_logits,0,1,1,0.070344,0.070344,nan,0.000000,1.000000,0.070344,,
5,42,23.000000,agent_0,actor_logits,0,1,2,0.085896,-0.084606,0.170502,0.689526,0.542523,0.085896,-0.084606,
5,42,23.000000,agent_1,actor_logits,1,1,2,0.239515,-0.238333,0.477849,0.665399,0.617240,-0.238333,0.239515,
5,43,23.500000,agent_2,actor_logits,1,1,2,0.461878,-0.460076,0.921954,0.597209,0.715440,-0.460076,0.461878,
5,43,23.500000,agent_3,actor_logits,0,1,2,0.070344,-0.068712,0.139056,0.690736,0.534708,0.070344,-0.068712,
5,44,24.000000,agent_0,actor_logits,1,1,2,0.164780,-0.163496,0.328277,0.679856,0.581340,-0.163496,0.164780,
5,44,24.000000,agent_1,actor_logits,1,1,2,0.315688,-0.314235,0.629923,0.645903,0.652472,-0.314235,0.315688,
5,44,24.000000,agent_2,actor_logits,0,1,1,0.339439,0.339439,nan,0.000000,1.000000,0.339439,,
5,45,24.500000,agent_2,actor_logits,1,1,2,0.094435,-0.093193,0.187628,0.688766,0.546770,-0.093193,0.094435,
5,46,25.000000,agent_0,actor_logits,0,1,2,0.008717,-0.007319,0.016036,0.693115,0.504009,0.008717,-0.007319,
5,46,25.000000,agent_2,actor_logits,0,1,1,0.328156,0.328156,nan,0.000000,1.000000,0.328156,,
5,46,25.000000,agent_3,actor_logits,0,1,1,0.070344,0.070344,nan,0.000000,1.000000,0.070344,,
5,47,25.500000,agent_1,actor_logits,1,1,2,0.458649,-0.457174,0.915823,0.598357,0.714190,-0.457174,0.458649,
5,47,25.500000,agent_2,actor_logits,0,1,2,0.050509,-0.049192,0.099701,0.691906,0.524905,0.050509,-0.049192,
5,48,26.000000,agent_0,actor_logits,0,1,2,0.292018,-0.289784,0.581802,0.652561,0.641482,0.292018,-0.289784,
5,48,26.000000,agent_1,actor_logits,0,1,2,0.050598,-0.049428,0.100026,0.691898,0.524986,0.050598,-0.049428,
5,49,26.500000,agent_1,actor_logits,0,1,2,0.003333,-0.002229,0.005562,0.693143,0.501391,0.003333,-0.002229,
5,49,26.500000,agent_3,actor_logits,0,1,2,0.070344,-0.068712,0.139056,0.690736,0.534708,0.070344,-0.068712,
5,50,27.000000,agent_0,actor_logits,0,1,2,0.120816,-0.119552,0.240369,0.685977,0.559804,0.120816,-0.119552,
5,50,27.000000,agent_2,actor_logits,1,1,2,0.476848,-0.475196,0.952044,0.591506,0.721526,-0.475196,0.476848,
5,51,27.500000,agent_0,actor_logits,0,1,2,0.164009,-0.162210,0.326218,0.680020,0.580839,0.164009,-0.162210,
5,52,28.000000,agent_1,actor_logits,1,1,2,0.182603,-0.181357,0.363960,0.676859,0.589999,-0.181357,0.182603,
5,52,28.000000,agent_3,actor_logits,0,1,1,0.070344,0.070344,nan,0.000000,1.000000,0.070344,,
5,53,28.500000,agent_2,actor_logits,1,1,2,0.504173,-0.502345,1.006518,0.580919,0.732338,-0.502345,0.504173,
5,54,29.000000,agent_0,actor_logits,0,1,1,0.304857,0.304857,nan,0.000000,1.000000,0.304857,,
5,54,29.000000,agent_2,actor_logits,0,1,1,0.441804,0.441804,nan,0.000000,1.000000,0.441804,,
5,55,29.500000,agent_1,actor_logits,1,1,2,0.323515,-0.321989,0.645504,0.643655,0.655997,-0.321989,0.323515,
5,55,29.500000,agent_2,actor_logits,0,1,2,0.057498,-0.056124,0.113623,0.691536,0.528375,0.057498,-0.056124,
5,55,29.500000,agent_3,actor_logits,0,1,2,0.080108,-0.078495,0.158604,0.690013,0.539568,0.080108,-0.078495,
5,56,30.000000,agent_1,actor_logits,0,1,2,0.252702,-0.250706,0.503407,0.662446,0.623260,0.252702,-0.250706,
5,57,30.500000,agent_0,actor_logits,1,1,2,0.244597,-0.243409,0.488006,0.664242,0.619636,-0.243409,0.244597,
5,57,30.500000,agent_1,actor_logits,0,1,2,0.109361,-0.108132,0.217493,0.687269,0.554160,0.109361,-0.108132,
5,58,31.000000,agent_0,actor_logits,1,1,2,0.266720,-0.265534,0.532253,0.658951,0.630009,-0.265534,0.266720,
5,58,31.000000,agent_2,actor_logits,1,1,2,0.312488,-0.311222,0.623710,0.646787,0.651062,-0.311222,0.312488,
5,58,31.000000,agent_3,actor_logits,0,1,1,0.070344,0.070344,nan,0.000000,1.000000,0.070344,,
5,59,32.000000,agent_0,actor_logits,1,1,2,0.239515,-0.238333,0.477849,0.665399,0.617240,-0.238333,0.239515,
5,59,32.000000,agent_1,actor_logits,0,1,2,0.085896,-0.084606,0.170502,0.689526,0.542523,0.085896,-0.084606,
5,60,32.500000,agent_2,actor_logits,1,1,2,0.461878,-0.460076,0.921954,0.597209,0.715440,-0.460076,0.461878,
5,60,32.500000,agent_3,actor_logits,0,1,2,0.070344,-0.068712,0.139056,0.690736,0.534708,0.070344,-0.068712,
5,61,33.000000,agent_0,actor_logits,1,1,2,0.315688,-0.314235,0.629923,0.645903,0.652472,-0.314235,0.315688,
5,61,33.000000,agent_1,actor_logits,1,1,2,0.164780,-0.163496,0.328277,0.679856,0.581340,-0.163496,0.164780,
5,61,33.000000,agent_2,actor_logits,0,1,1,0.339439,0.339439,nan,0.000000,1.000000,0.339439,,
5,62,33.500000,agent_2,actor_logits,1,1,2,0.094435,-0.093193,0.187628,0.688766,0.546770,-0.093193,0.094435,
5,63,34.000000,agent_1,actor_logits,0,1,2,0.008717,-0.007319,0.016036,0.693115,0.504009,0.008717,-0.007319,
5,63,34.000000,agent_2,actor_logits,0,1,1,0.328156,0.328156,nan,0.000000,1.000000,0.328156,,
5,63,34.000000,agent_3,actor_logits,0,1,1,0.070344,0.070344,nan,0.000000,1.000000,0.070344,,
5,64,34.500000,agent_0,actor_logits,1,1,2,0.458649,-0.457174,0.915823,0.598357,0.714190,-0.457174,0.458649,
5,64,34.500000,agent_2,actor_logits,0,1,2,0.050509,-0.049192,0.099701,0.691906,0.524905,0.050509,-0.049192,
5,65,35.000000,agent_0,actor_logits,0,1,2,0.050598,-0.049428,0.100026,0.691898,0.524986,0.050598,-0.049428,
5,65,35.000000,agent_1,actor_logits,0,1,2,0.292018,-0.289784,0.581802,0.652561,0.641482,0.292018,-0.289784,
5,66,35.500000,agent_0,actor_logits,0,1,2,0.003333,-0.002229,0.005562,0.693143,0.501391,0.003333,-0.002229,
5,66,35.500000,agent_3,actor_logits,0,1,2,0.070344,-0.068712,0.139056,0.690736,0.534708,0.070344,-0.068712,
5,67,36.000000,agent_1,actor_logits,0,1,2,0.120816,-0.119552,0.240369,0.685977,0.559804,0.120816,-0.119552,
5,67,36.000000,agent_2,actor_logits,1,1,2,0.476848,-0.475196,0.952044,0.591506,0.721526,-0.475196,0.476848,
5,68,36.500000,agent_1,actor_logits,0,1,2,0.164009,-0.162210,0.326218,0.680020,0.580839,0.164009,-0.162210,
5,69,37.000000,agent_0,actor_logits,1,1,2,0.182603,-0.181357,0.363960,0.676859,0.589999,-0.181357,0.182603,
5,69,37.000000,agent_3,actor_logits,0,1,1,0.070344,0.070344,nan,0.000000,1.000000,0.070344,,
5,70,37.500000,agent_2,actor_logits,1,1,2,0.504173,-0.502345,1.006518,0.580919,0.732338,-0.502345,0.504173,
5,71,38.000000,agent_1,actor_logits,0,1,1,0.304857,0.304857,nan,0.000000,1.000000,0.304857,,
5,71,38.000000,agent_2,actor_logits,0,1,1,0.441804,0.441804,nan,0.000000,1.000000,0.441804,,
5,72,38.500000,agent_0,actor_logits,1,1,2,0.323515,-0.321989,0.645504,0.643655,0.655997,-0.321989,0.323515,
5,72,38.500000,agent_2,actor_logits,0,1,2,0.057498,-0.056124,0.113623,0.691536,0.528375,0.057498,-0.056124,
5,72,38.500000,agent_3,actor_logits,0,1,2,0.080108,-0.078495,0.158604,0.690013,0.539568,0.080108,-0.078495,
5,73,39.000000,agent_0,actor_logits,0,1,2,0.252702,-0.250706,0.503407,0.662446,0.623260,0.252702,-0.250706,
5,74,39.500000,agent_0,actor_logits,0,1,2,0.109361,-0.108132,0.217493,0.687269,0.554160,0.109361,-0.108132,
5,74,39.500000,agent_1,actor_logits,1,1,2,0.244597,-0.243409,0.488006,0.664242,0.619636,-0.243409,0.244597,
5,75,40.000000,agent_1,actor_logits,1,1,2,0.266720,-0.265534,0.532253,0.658951,0.630009,-0.265534,0.266720,
5,75,40.000000,agent_2,actor_logits,1,1,2,0.312488,-0.311222,0.623710,0.646787,0.651062,-0.311222,0.312488,
5,75,40.000000,agent_3,actor_logits,0,1,1,0.070344,0.070344,nan,0.000000,1.000000,0.070344,,
5,76,41.000000,agent_0,actor_logits,0,1,2,0.085896,-0.084606,0.170502,0.689526,0.542523,0.085896,-0.084606,
5,76,41.000000,agent_1,actor_logits,1,1,2,0.239515,-0.238333,0.477849,0.665399,0.617240,-0.238333,0.239515,
5,77,41.500000,agent_2,actor_logits,1,1,2,0.461878,-0.460076,0.921954,0.597209,0.715440,-0.460076,0.461878,
5,77,41.500000,agent_3,actor_logits,0,1,2,0.070344,-0.068712,0.139056,0.690736,0.534708,0.070344,-0.068712,
5,78,42.000000,agent_0,actor_logits,1,1,2,0.164780,-0.163496,0.328277,0.679856,0.581340,-0.163496,0.164780,
5,78,42.000000,agent_1,actor_logits,1,1,2,0.315688,-0.314235,0.629923,0.645903,0.652472,-0.314235,0.315688,
5,78,42.000000,agent_2,actor_logits,0,1,1,0.339439,0.339439,nan,0.000000,1.000000,0.339439,,
5,79,42.500000,agent_2,actor_logits,1,1,2,0.094435,-0.093193,0.187628,0.688766,0.546770,-0.093193,0.094435,
5,80,43.000000,agent_0,actor_logits,0,1,2,0.008717,-0.007319,0.016036,0.693115,0.504009,0.008717,-0.007319,
5,80,43.000000,agent_2,actor_logits,0,1,1,0.328156,0.328156,nan,0.000000,1.000000,0.328156,,
5,80,43.000000,agent_3,actor_logits,0,1,1,0.070344,0.070344,nan,0.000000,1.000000,0.070344,,
5,81,43.500000,agent_1,actor_logits,1,1,2,0.458649,-0.457174,0.915823,0.598357,0.714190,-0.457174,0.458649,
5,81,43.500000,agent_2,actor_logits,0,1,2,0.050509,-0.049192,0.099701,0.691906,0.524905,0.050509,-0.049192,
5,82,44.000000,agent_0,actor_logits,0,1,2,0.292018,-0.289784,0.581802,0.652561,0.641482,0.292018,-0.289784,
5,82,44.000000,agent_1,actor_logits,0,1,2,0.050598,-0.049428,0.100026,0.691898,0.524986,0.050598,-0.049428,
5,83,44.500000,agent_1,actor_logits,0,1,2,0.003333,-0.002229,0.005562,0.693143,0.501391,0.003333,-0.002229,
5,83,44.500000,agent_3,actor_logits,0,1,2,0.070344,-0.068712,0.139056,0.690736,0.534708,0.070344,-0.068712,
5,84,45.000000,agent_0,actor_logits,0,1,2,0.120816,-0.119552,0.240369,0.685977,0.559804,0.120816,-0.119552,
5,84,45.000000,agent_2,actor_logits,1,1,2,0.476848,-0.475196,0.952044,0.591506,0.721526,-0.475196,0.476848,
5,85,45.500000,agent_0,actor_logits,0,1,2,0.164009,-0.162210,0.326218,0.680020,0.580839,0.164009,-0.162210,
5,86,46.000000,agent_1,actor_logits,1,1,2,0.182603,-0.181357,0.363960,0.676859,0.589999,-0.181357,0.182603,
5,86,46.000000,agent_3,actor_logits,0,1,1,0.070344,0.070344,nan,0.000000,1.000000,0.070344,,
5,87,46.500000,agent_2,actor_logits,1,1,2,0.504173,-0.502345,1.006518,0.580919,0.732338,-0.502345,0.504173,
5,88,47.000000,agent_0,actor_logits,0,1,1,0.304857,0.304857,nan,0.000000,1.000000,0.304857,,
5,88,47.000000,agent_2,actor_logits,0,1,1,0.441804,0.441804,nan,0.000000,1.000000,0.441804,,
5,89,47.500000,agent_1,actor_logits,1,1,2,0.323515,-0.321989,0.645504,0.643655,0.655997,-0.321989,0.323515,
5,89,47.500000,agent_2,actor_logits,0,1,2,0.057498,-0.056124,0.113623,0.691536,0.528375,0.057498,-0.056124,
5,89,47.500000,agent_3,actor_logits,0,1,2,0.080108,-0.078495,0.158604,0.690013,0.539568,0.080108,-0.078495,
5,90,48.000000,agent_1,actor_logits,0,1,2,0.252702,-0.250706,0.503407,0.662446,0.623260,0.252702,-0.250706,
5,91,48.500000,agent_0,actor_logits,1,1,2,0.244597,-0.243409,0.488006,0.664242,0.619636,-0.243409,0.244597,
5,91,48.500000,agent_1,actor_logits,0,1,2,0.109361,-0.108132,0.217493,0.687269,0.554160,0.109361,-0.108132,
5,92,49.000000,agent_0,actor_logits,1,1,2,0.266720,-0.265534,0.532253,0.658951,0.630009,-0.265534,0.266720,
5,92,49.000000,agent_2,actor_logits,1,1,2,0.312488,-0.311222,0.623710,0.646787,0.651062,-0.311222,0.312488,
5,92,49.000000,agent_3,actor_logits,0,1,1,0.070344,0.070344,nan,0.000000,1.000000,0.070344,,
5,93,50.000000,agent_0,actor_logits,1,1,2,0.239515,-0.238333,0.477849,0.665399,0.617240,-0.238333,0.239515,
5,93,50.000000,agent_1,actor_logits,0,1,2,0.085896,-0.084606,0.170502,0.689526,0.542523,0.085896,-0.084606,
5,94,50.500000,agent_2,actor_logits,1,1,2,0.461878,-0.460076,0.921954,0.597209,0.715440,-0.460076,0.461878,
5,94,50.500000,agent_3,actor_logits,0,1,2,0.070344,-0.068712,0.139056,0.690736,0.534708,0.070344,-0.068712,
5,95,51.000000,agent_0,actor_logits,1,1,2,0.315688,-0.314235,0.629923,0.645903,0.652472,-0.314235,0.315688,
5,95,51.000000,agent_1,actor_logits,1,1,2,0.164780,-0.163496,0.328277,0.679856,0.581340,-0.163496,0.164780,
5,95,51.000000,agent_2,actor_logits,0,1,1,0.339439,0.339439,nan,0.000000,1.000000,0.339439,,
5,96,51.500000,agent_2,actor_logits,1,1,2,0.094435,-0.093193,0.187628,0.688766,0.546770,-0.093193,0.094435,
5,97,52.000000,agent_1,actor_logits,0,1,2,0.008717,-0.007319,0.016036,0.693115,0.504009,0.008717,-0.007319,
